run,timestamp,GPU 0,GPU 1,GPU 2,GPU 3,GPU 4,GPU 5,GPU 6,GPU 7
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756508358.3869393,502.98,500.046,546.505,496.215,543.642,542.046,536.705,503.504
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756508598.387259,503.707,494.979,534.019,526.741,523.404,531.453,516.313,543.836
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756508628.3873558,460.229,468.836,510.357,506.461,554.262,533.251,436.486,486.473
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756508958.3870375,453.115,437.082,458.079,443.785,465.823,441.703,446.714,464.55
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756509153.3869674,260.862,248.6,289.257,272.48,258.198,260.289,240.711,269.117
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756509198.386851,512.649,483.159,516.231,512.992,517.401,491.692,496.421,506.202
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756509258.3865306,482.654,498.989,498.14,501.087,520.337,538.632,541.226,515.952
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756509303.3877447,518.715,497.039,561.716,497.17,514.268,511.067,491.404,494.98
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756509453.3874273,477.742,501.0,539.483,544.828,496.824,493.286,515.954,535.003
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756509678.3867574,387.019,393.163,431.838,423.44,454.014,461.759,423.271,402.467
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756509723.3874447,478.09,509.033,525.454,501.893,551.422,543.786,527.533,500.018
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756509963.386556,492.642,521.531,557.112,484.594,540.541,536.355,560.298,518.587
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756509978.3871174,504.819,486.498,511.758,495.527,497.57,485.049,500.538,496.345
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756510128.3873882,291.686,281.892,300.075,273.433,312.602,271.195,304.19,282.68
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756510248.387292,487.974,490.128,532.565,532.124,527.962,470.834,498.492,519.914
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756510263.3869066,465.795,491.431,543.348,509.524,532.329,523.863,465.788,490.521
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756510413.387479,470.872,487.095,510.607,496.615,490.836,461.268,491.766,495.877
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756510593.387398,485.224,477.609,529.633,523.806,492.124,515.002,508.432,528.023
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756510893.387555,487.016,501.342,539.592,505.093,510.6,511.889,539.781,532.135
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756511043.3867054,131.462,119.746,136.894,120.57,127.322,121.13,120.781,117.765
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756511193.3868177,491.195,493.183,513.216,510.791,546.116,498.891,488.211,515.453
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756511268.386641,472.316,504.61,495.085,469.937,512.455,540.567,512.994,481.318
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756511418.387318,495.301,500.432,545.063,509.634,535.715,533.961,518.132,531.197
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756511583.38698,174.203,167.655,184.385,184.239,201.164,161.192,176.175,160.38
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756511943.38687,482.099,498.557,487.188,495.931,543.756,549.399,567.759,574.344
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756512018.3874278,492.651,484.965,531.358,531.951,586.382,573.506,528.212,499.207
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756512078.3876202,139.301,128.909,148.2,127.439,136.721,128.415,129.299,125.679
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756512603.3874454,476.131,504.786,533.139,554.398,578.668,453.673,436.33,446.091
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756513398.3873742,477.493,490.145,536.506,500.648,516.034,515.741,533.74,502.152
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756513428.3870916,483.462,488.501,506.204,490.982,529.448,532.137,495.458,550.049
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756513638.3870542,465.913,477.457,527.428,514.323,548.778,480.343,477.806,499.6
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756513743.387289,474.674,457.411,498.365,492.851,542.301,540.263,562.461,600.419
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756513998.3868732,130.741,119.354,137.589,119.424,127.77,119.87,120.231,117.484
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756514178.387012,443.995,483.377,517.482,529.025,568.47,571.849,580.385,582.342
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756514313.387348,488.471,500.096,551.715,510.208,532.806,537.427,491.121,543.646
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756514583.3869135,499.704,526.703,562.518,516.133,536.322,535.871,556.783,523.52
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756514778.3869448,484.172,500.081,542.551,538.279,496.567,495.806,509.989,531.774
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756514793.3871636,493.568,527.135,561.876,571.139,524.822,515.674,542.843,561.057
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756514943.3867612,480.801,518.747,551.787,543.956,488.971,507.954,532.861,543.804
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756514973.3866522,466.516,490.608,531.162,528.783,562.69,455.89,479.963,515.713
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756515123.387554,457.287,475.641,520.218,456.878,497.368,493.132,526.625,501.5
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756515438.3873322,492.357,507.991,549.572,498.796,528.305,517.689,544.133,532.918
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756515603.3869529,485.773,496.07,537.779,552.103,595.484,519.565,478.925,513.209
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756515813.3871963,467.241,485.705,536.082,536.859,584.987,545.007,474.994,502.785
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756515888.3875947,496.56,513.417,555.364,566.48,566.759,506.368,528.989,535.347
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756515948.3867977,500.427,487.738,545.547,488.15,515.602,523.303,489.603,490.986
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756516098.3867102,461.018,449.735,503.146,488.38,533.012,529.718,563.43,514.163
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756516113.3875039,455.98,470.439,498.194,477.982,510.199,493.128,438.984,464.267
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756516278.387093,488.867,498.066,533.572,527.36,554.849,537.731,497.754,517.013
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756516368.3869457,512.39,486.644,507.351,526.027,520.104,521.153,499.542,494.656
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756516473.3873746,496.656,512.773,556.887,559.751,564.343,482.959,516.267,539.93
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756516638.3876083,463.627,475.462,520.213,521.319,562.654,550.991,579.24,469.967
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756517058.3869762,476.757,500.632,506.767,489.619,527.057,527.984,556.711,551.061
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756517223.387252,512.819,491.234,521.254,504.863,524.303,498.943,490.037,508.432
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756517238.3866332,491.253,479.565,503.171,462.608,485.072,502.561,467.75,460.079
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756517568.3870223,504.649,489.279,526.106,512.412,506.683,504.174,491.925,492.486
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756517703.3870215,440.5,458.538,472.287,456.297,492.975,502.462,525.053,469.126
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756517823.3868887,500.473,531.082,566.04,491.545,561.414,544.751,575.635,474.713
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756518033.3864808,484.603,504.956,550.659,544.188,528.772,498.827,519.637,537.537
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756518408.3875744,130.005,118.809,135.548,119.116,127.491,120.102,120.137,117.617
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756518933.387288,253.82,233.715,261.302,236.582,246.645,233.073,252.425,252.626
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756519263.3872023,451.934,460.06,468.551,490.939,511.408,526.018,545.583,536.529
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756519533.3865333,468.725,451.756,500.336,497.901,549.412,542.365,560.88,553.578
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756519638.386952,484.016,467.875,517.874,527.761,559.992,532.351,465.726,491.388
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756519743.3869257,491.592,496.179,512.777,499.085,511.219,481.967,490.44,502.51
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756519863.38658,499.443,491.731,507.935,505.039,526.727,483.844,498.949,488.388
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756519983.3873322,505.049,492.835,522.159,498.88,521.447,493.178,501.121,497.529
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756519998.3876853,468.547,480.961,509.999,507.965,545.45,456.498,501.01,513.232
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756520058.386644,502.673,510.593,513.214,490.319,545.359,491.003,519.179,493.561
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756520553.3877456,477.206,491.39,522.954,479.542,521.421,506.803,538.983,524.481
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756521483.3874962,500.266,528.031,562.084,499.673,551.599,541.127,567.999,518.361
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756521528.387541,474.125,460.957,492.049,520.458,522.975,459.052,469.554,464.593
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756521663.3875186,317.875,316.836,335.51,332.833,376.777,340.732,351.72,360.046
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756521783.3869734,516.825,527.426,568.984,527.977,532.982,533.962,544.899,504.304
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756521858.3868906,507.441,512.966,548.309,534.399,526.335,518.466,527.866,548.517
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756522083.3871136,496.126,512.121,547.791,497.986,528.63,506.697,549.328,552.208
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756522248.3870842,481.259,485.615,496.447,501.691,547.361,548.565,566.377,577.111
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756522293.387077,444.876,464.533,502.327,497.902,548.695,545.944,568.569,556.077
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756522308.3874476,448.207,451.915,500.8,499.579,545.416,536.191,555.976,553.21
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756522473.387254,478.132,501.295,491.292,493.415,550.76,553.517,569.294,499.216
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756522488.3873224,481.727,461.882,524.204,537.032,570.552,564.762,491.195,500.126
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756522563.386902,450.952,469.228,514.952,504.718,533.154,514.107,490.963,465.502
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756522578.3868551,465.459,455.256,506.701,497.541,540.24,510.311,527.385,542.274
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756522593.3868847,488.453,482.801,507.366,481.232,511.47,471.777,477.048,478.666
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756522758.3864474,479.316,505.626,549.757,556.04,582.31,460.405,499.211,521.943
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756522788.3896527,137.151,123.484,141.468,123.663,131.239,126.083,125.035,121.253
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756522998.3874178,471.664,465.225,473.283,487.226,511.904,512.949,450.714,479.084
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756523148.3873122,442.342,437.902,488.808,455.722,480.599,474.718,484.757,424.015
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756523193.3871124,466.698,450.371,473.038,469.609,468.544,474.407,475.161,520.452
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756523238.3875825,453.509,474.677,460.75,472.364,506.345,515.215,540.065,575.652
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756523373.3876896,488.851,501.659,527.628,498.055,507.257,529.997,487.862,494.066
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756523658.3866174,475.1,504.895,523.161,475.754,527.937,525.352,554.09,572.508
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756523823.3872957,492.149,516.028,496.729,462.444,493.43,542.324,487.922,460.15
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756523928.387569,491.316,496.581,522.656,476.108,512.222,467.93,481.345,487.716
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756523988.3884413,481.455,519.768,516.885,498.847,549.302,536.586,500.339,511.884
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756524003.3879583,444.609,448.157,495.01,495.471,527.219,518.23,530.665,433.292
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756524093.3868628,484.972,471.421,521.392,523.36,536.987,515.149,522.069,501.702
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756524123.3869724,473.946,509.307,520.823,487.038,520.408,527.523,544.607,508.773
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756524138.3866506,473.566,471.672,506.17,482.349,527.288,522.074,500.112,527.321
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756524303.3869073,130.923,123.236,140.211,122.824,132.236,124.645,124.107,121.446
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756524318.3872848,127.211,121.34,135.825,120.848,129.41,122.073,121.727,119.711
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756524333.3869314,469.847,471.391,479.474,495.995,540.774,545.145,558.992,596.442
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756524408.3867881,128.297,118.155,131.614,117.791,124.46,118.809,118.729,116.575
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756524618.3866239,437.757,442.52,477.993,472.541,524.035,508.99,525.617,461.671
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756524723.3870087,464.295,454.514,501.368,498.741,549.604,542.52,569.059,552.175
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756524888.386854,502.98,512.482,522.126,499.787,532.708,509.424,515.427,513.794
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756524933.3867743,477.728,500.095,533.399,491.65,510.034,512.28,533.745,525.822
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756525098.3874645,520.771,508.784,530.936,521.135,561.838,523.622,515.453,547.814
olmo25_float8_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-17f536f3,1756525233.38754,486.559,485.705,504.938,463.391,509.609,468.261,472.563,490.065
olmo25_float8_rerun_for_init_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-d65cb2d2,1757712759.038535,109.908,113.007,109.067,114.839,107.765,112.036,113.415,107.937
olmo25_float8_rerun_for_init_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-d65cb2d2,1757713239.0377162,485.286,479.554,491.455,477.998,520.302,493.009,494.663,487.95
olmo25_float8_rerun_for_init_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-d65cb2d2,1757713314.037646,454.219,484.942,514.05,534.977,505.954,468.11,500.057,506.415
olmo25_float8_rerun_for_init_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-d65cb2d2,1757713419.0383933,452.734,495.698,523.428,550.865,553.129,480.437,506.549,509.076
olmo25_float8_rerun_for_init_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-d65cb2d2,1757713524.0377212,464.559,507.464,500.783,500.508,512.191,569.085,573.103,528.577
olmo25_float8_rerun_for_init_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-d65cb2d2,1757713539.038615,455.716,470.488,522.142,477.212,495.315,533.471,477.272,462.756
olmo25_float8_rerun_for_init_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-d65cb2d2,1757713884.038748,436.392,469.021,499.273,517.041,521.661,436.808,471.45,475.832
olmo25_float8_rerun_for_init_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-d65cb2d2,1757714049.0385213,465.401,498.437,478.963,499.317,509.791,544.285,522.76,468.779
olmo25_float8_rerun_for_init_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-d65cb2d2,1757714469.0383134,425.28,443.475,468.8,502.427,517.528,567.708,566.108,553.913
olmo25_float8_rerun_for_init_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-d65cb2d2,1757714574.037773,453.468,487.105,515.072,540.309,545.157,603.6,478.621,461.943
olmo25_float8_rerun_for_init_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-d65cb2d2,1757714814.037742,456.124,490.517,519.697,543.091,550.812,590.216,484.244,469.549
